rally,ball_round,time,frame_num,roundscore_A,roundscore_B,player,type,aroundhead,backhand,hit_area,landing_height,landing_area,landing_x,landing_y,lose_reason,getpoint_player,player_location_area,player_location_x,player_location_y,opponent_location_area,is_target_win,set,match_id,rally_id,rally_length
36,3.0,00:21:15,38260.0,19,17,25,defensive shot,0.0,0,8,1.0,8,0.2378048780487804,-0.96125,,,8,183.9,634.32,8,0,1,40,3283,10
36,4.0,00:21:15,38277.0,19,17,24,drive,0.0,0,8,2.0,8,0.3695121951219514,0.9779166666666668,,,8,149.9,277.81,8,0,1,40,3283,10
36,5.0,00:21:16,38288.0,19,17,25,defensive shot,0.0,0,8,1.0,9,-0.8365853658536585,-1.4636979166666666,,,8,199.6,668.66,8,0,1,40,3283,10
36,6.0,00:21:17,38320.0,19,17,24,clear,0.0,0,9,1.0,8,0.5597560975609757,1.3908333333333331,,,9,133.9,191.24,8,0,1,40,3283,10
36,7.0,00:21:18,38348.0,19,17,25,clear,0.0,0,8,1.0,9,-0.5878048780487806,-1.4215625,,,8,216.8,747.78,8,0,1,40,3283,10
36,8.0,00:21:19,38382.0,19,17,24,clear,0.0,0,9,1.0,8,0.8536585365853658,1.3831249999999995,,,9,148.0,177.23,8,0,1,40,3283,10
36,9.0,00:21:20,38414.0,19,17,25,clear,0.0,0,8,1.0,5,-1.002439024390244,-1.2929166666666667,,,8,248.0,744.94,8,0,1,40,3283,10
36,10.0,00:21:21,38450.0,19,17,24,drop,0.0,0,5,2.0,10,1.6670731707317072,0.5089062500000002,out,25.0,8,135.1,221.06,8,0,1,40,3283,10
41,1.0,00:23:56,43105.0,21,20,25,long service,0.0,0,7,1.0,9,-0.4878048780487805,-1.4940104166666668,,,8,190.9,667.17,8,1,1,40,3288,8
41,2.0,00:23:58,43165.0,21,20,24,smash,0.0,0,9,2.0,8,-0.5670731707317073,0.8978645833333333,,,9,139.4,168.89,8,1,1,40,3288,8
41,3.0,00:23:59,43181.0,21,20,25,defensive shot,0.0,1,8,2.0,8,0.0158536585365855,-0.5629166666666666,,,8,186.2,651.73,8,1,1,40,3288,8
41,4.0,00:24:00,43207.0,21,20,24,net shot,0.0,1,8,2.0,2,-1.1365853658536589,0.2501562499999998,,,8,168.0,347.49,8,1,1,40,3288,8
41,5.0,00:24:01,43233.0,21,20,25,net shot,0.0,1,2,2.0,1,-1.1390243902439026,-0.1189583333333332,,,7,122.3,537.06,8,1,1,40,3288,8
41,6.0,00:24:01,43257.0,21,20,24,push/rush,0.0,0,1,1.0,8,-0.8439024390243903,1.004635416666667,,,1,98.1,423.18,7,1,1,40,3288,8
41,7.0,00:24:02,43281.0,21,20,25,clear,0.0,1,8,1.0,8,0.4390243902439024,-1.05375,,,8,132.3,651.99,7,1,1,40,3288,8
41,8.0,00:24:03,43319.0,21,20,24,smash,0.0,0,8,2.0,5,1.2597560975609758,1.2645833333333332,opponent's ball landed,24.0,8,203.5,264.74,8,1,1,40,3288,8
45,1.0,00:25:46,46385.0,23,22,25,long service,0.0,0,7,1.0,3,-1.1280487804878048,-1.5060416666666665,,,8,190.9,667.17,8,1,1,40,3292,7
45,2.0,00:25:48,46447.0,23,22,24,smash,0.0,0,3,2.0,6,-0.9036585365853658,0.9068229166666668,,,9,108.9,163.51,8,1,1,40,3292,7
45,3.0,00:25:48,46461.0,23,22,25,defensive shot,0.0,1,6,2.0,7,0.2024390243902438,-0.5044791666666667,,,8,177.4,659.55,8,1,1,40,3292,7
45,4.0,00:25:49,46486.0,23,22,24,push/rush,0.0,1,7,1.0,6,-1.0573170731707318,1.3354166666666665,,,8,161.4,340.57,8,1,1,40,3292,7
45,5.0,00:25:50,46517.0,23,22,25,smash,1.0,0,6,2.0,5,-1.0158536585365854,-1.0484895833333334,,,8,147.3,720.33,8,1,1,40,3292,7
45,6.0,00:25:51,46530.0,23,22,24,defensive shot,0.0,0,5,1.0,7,0.0036585365853659,0.3917708333333334,,,8,130.4,267.9,8,1,1,40,3292,7
45,7.0,00:25:51,46556.0,23,22,25,push/rush,0.0,0,7,2.0,10,1.630487804878049,-1.6501041666666667,out,24.0,7,154.6,581.27,8,1,1,40,3292,7
48,1.0,00:27:19,49177.0,25,23,24,short service,0.0,1,7,2.0,7,0.6121951219512194,0.5022395833333331,,,8,165.5,316.9,8,1,1,40,3295,7
48,2.0,00:27:19,49193.0,25,23,25,net shot,0.0,1,7,2.0,2,1.3414634146341464,-0.3580729166666667,,,8,240.1,601.23,8,1,1,40,3295,7
48,3.0,00:27:20,49219.0,25,23,24,push/rush,0.0,1,2,2.0,4,-1.4109756097560977,1.5492708333333336,,,7,244.6,383.16,8,1,1,40,3295,7
48,4.0,00:27:21,49254.0,25,23,25,clear,0.0,1,4,1.0,8,-0.6926829268292682,-1.2111979166666669,,,6,95.3,748.25,8,1,1,40,3295,7
48,5.0,00:27:22,49287.0,25,23,24,smash,0.0,0,8,2.0,5,1.15,1.0566145833333334,,,8,117.4,207.78,8,1,1,40,3295,7
48,6.0,00:27:23,49303.0,25,23,25,defensive shot,0.0,0,5,1.0,6,1.15609756097561,-0.6024479166666667,,,8,221.4,682.17,8,1,1,40,3295,7
48,7.0,00:27:24,49328.0,25,23,24,push/rush,0.0,1,6,2.0,8,0.7000000000000001,1.1822916666666667,opponent's ball landed,24.0,8,241.1,323.46,5,1,1,40,3295,7
1,1.0,00:29:42,53461.0,0,1,24,long service,0.0,0,7,1.0,9,-0.8024390243902438,-1.5365104166666663,,,8,193.1,651.7,8,0,2,40,3296,8
1,2.0,00:29:44,53522.0,0,1,25,clear,0.0,0,9,2.0,8,0.7939024390243902,1.4548437500000002,,,9,108.5,171.99,8,0,2,40,3296,8
1,3.0,00:29:45,53559.0,0,1,24,drop,0.0,0,8,1.0,2,1.3792682926829272,-0.2461458333333332,,,9,216.9,770.46,8,0,2,40,3296,8
1,4.0,00:29:46,53585.0,0,1,25,net shot,0.0,1,2,2.0,1,1.1829268292682926,0.2636979166666666,,,2,268.0,371.82,8,0,2,40,3296,8
1,5.0,00:29:47,53616.0,0,1,24,net shot,0.0,0,1,2.0,2,0.9646341463414634,-0.3342708333333333,,,1,257.4,556.14,8,0,2,40,3296,8
1,6.0,00:29:48,53642.0,0,1,25,push/rush,0.0,1,2,1.0,6,-1.196341463414634,1.4154166666666663,,,7,226.1,394.31,7,0,2,40,3296,8
1,7.0,00:29:49,53674.0,0,1,24,clear,0.0,1,6,1.0,9,-0.2231707317073172,-1.42296875,,,8,134.9,728.82,8,0,2,40,3296,8
1,8.0,00:29:50,53709.0,0,1,25,smash,0.0,0,9,2.0,5,1.1524390243902438,0.7847395833333332,opponent's ball landed,25.0,9,155.4,193.8,8,0,2,40,3296,8
2,1.0,00:30:06,54191.0,1,1,25,long service,0.0,0,7,2.0,9,-0.2914634146341464,1.6560416666666669,,,8,182.2,275.03,8,1,2,40,3297,5
2,2.0,00:30:08,54258.0,1,1,24,drop,0.0,0,9,2.0,7,0.7914634146341464,-0.4364583333333334,,,9,110.5,807.75,8,1,2,40,3297,5
2,3.0,00:30:09,54287.0,1,1,25,net shot,0.0,1,7,2.0,1,1.4317073170731704,0.3019791666666667,,,8,216.0,360.9,8,1,2,40,3297,5
2,4.0,00:30:10,54323.0,1,1,24,lob,0.0,0,1,1.0,9,0.9085365853658536,-1.413125,,,1,267.9,548.91,8,1,2,40,3297,5
2,5.0,00:30:11,54355.0,1,1,25,smash,1.0,0,9,2.0,10,-1.5890243902439023,0.9900000000000002,out,24.0,9,229.1,184.84,8,1,2,40,3297,5
5,1.0,00:30:50,55502.0,3,2,24,short service,0.0,1,7,2.0,8,0.5378048780487804,-0.5884895833333333,,,8,170.5,623.08,8,0,2,40,3300,7
5,2.0,00:30:50,55525.0,3,2,25,net shot,0.0,1,8,2.0,2,-1.173170731707317,0.4041145833333335,,,8,202.3,330.87,8,0,2,40,3300,7
5,3.0,00:30:51,55550.0,3,2,24,lob,0.0,1,2,1.0,9,0.8756097560975611,-1.4849479166666668,,,7,112.1,562.3,8,0,2,40,3300,7
5,4.0,00:30:53,55605.0,3,2,25,clear,1.0,0,9,1.0,3,1.3134146341463413,1.5655729166666668,,,9,243.9,173.53,8,0,2,40,3300,7
5,5.0,00:30:54,55645.0,3,2,24,clear,0.0,0,3,1.0,6,1.2451219512195124,-1.2047916666666667,,,3,267.2,776.81,8,0,2,40,3300,7
5,6.0,00:30:55,55672.0,3,2,25,clear,1.0,0,6,1.0,3,1.047560975609756,1.5796874999999997,,,8,237.0,254.22,8,0,2,40,3300,7
5,7.0,00:30:57,55726.0,3,2,24,smash,0.0,0,3,2.0,10,1.603658536585366,-1.4015625,out,25.0,9,244.1,782.06,8,0,2,40,3300,7
6,1.0,00:31:11,56136.0,4,2,25,long service,0.0,0,7,1.0,9,0.6219512195121951,1.6746354166666666,,,8,159.8,272.71,8,1,2,40,3301,9
6,2.0,00:31:13,56194.0,4,2,24,clear,0.0,0,9,1.0,8,0.8560975609756096,-1.2721875,,,9,211.4,802.45,8,1,2,40,3301,9
6,3.0,00:31:14,56221.0,4,2,25,smash,1.0,0,8,2.0,5,1.3865853658536584,0.8097916666666668,,,8,217.5,254.39,8,1,2,40,3301,9
6,4.0,00:31:14,56241.0,4,2,24,defensive shot,0.0,0,5,2.0,6,1.0817073170731706,-0.5902604166666666,,,8,244.0,643.58,8,1,2,40,3301,9
6,5.0,00:31:15,56267.0,4,2,25,lob,0.0,1,6,1.0,3,1.170731707317073,1.5658333333333332,,,8,223.0,344.75,8,1,2,40,3301,9
6,6.0,00:31:16,56307.0,4,2,24,drive,0.0,0,3,1.0,6,1.1158536585365857,-1.04296875,,,9,244.9,766.41,8,1,2,40,3301,9
6,7.0,00:31:17,56325.0,4,2,25,defensive shot,0.0,1,6,2.0,1,1.1329268292682924,0.3794270833333334,,,8,185.4,257.24,8,1,2,40,3301,9
6,8.0,00:31:18,56353.0,4,2,24,net shot,0.0,0,1,2.0,2,1.375609756097561,-0.2241145833333332,,,1,259.1,589.28,8,1,2,40,3301,9
6,9.0,00:31:19,56380.0,4,2,25,net shot,0.0,1,2,2.0,2,1.4012195121951216,-0.0517708333333333,not pass over the net,24.0,2,270.5,389.6,8,1,2,40,3301,9
7,1.0,00:31:32,56767.0,5,2,24,short service,0.0,1,7,2.0,8,-0.8451219512195122,-0.5839583333333334,,,8,194.5,624.59,8,1,2,40,3302,11
7,2.0,00:31:33,56793.0,5,2,25,net shot,0.0,0,8,2.0,2,-1.2365853658536583,0.4136979166666664,,,8,116.5,340.92,8,1,2,40,3302,11
7,3.0,00:31:34,56823.0,5,2,24,lob,0.0,1,2,1.0,9,-0.1451219512195122,-1.46640625,,,7,104.0,555.24,8,1,2,40,3302,11
7,4.0,00:31:35,56876.0,5,2,25,clear,0.0,0,9,1.0,8,-0.5817073170731708,1.1846875,,,9,153.2,171.57,8,1,2,40,3302,11
7,5.0,00:31:36,56904.0,5,2,24,clear,0.0,0,8,1.0,9,0.876829268292683,-1.4130208333333334,,,8,135.5,695.89,9,1,2,40,3302,11
7,6.0,00:31:37,56937.0,5,2,25,smash,1.0,0,9,2.0,8,-0.6878048780487805,0.8897916666666669,,,8,208.4,238.91,8,1,2,40,3302,11
7,7.0,00:31:38,56954.0,5,2,24,defensive shot,0.0,1,8,1.0,8,-0.3914634146341462,-1.25359375,,,8,206.9,668.63,8,1,2,40,3302,11
7,8.0,00:31:39,56986.0,5,2,25,clear,0.0,0,8,1.0,6,-0.9146341463414634,1.2081770833333334,,,9,185.9,196.26,8,1,2,40,3302,11
7,9.0,00:31:40,57016.0,5,2,24,clear,1.0,0,6,1.0,9,-0.6463414634146342,-1.47890625,,,8,121.6,706.14,8,1,2,40,3302,11
7,10.0,00:31:42,57062.0,5,2,25,smash,0.0,0,9,2.0,8,0.8804878048780487,0.7510416666666669,,,9,130.6,188.51,8,1,2,40,3302,11
7,11.0,00:31:42,57082.0,5,2,24,defensive shot,0.0,0,8,2.0,2,1.1536585365853662,-0.2788020833333332,opponent's ball landed,24.0,8,213.4,629.35,9,1,2,40,3302,11
10,1.0,00:32:19,58173.0,8,2,24,short service,0.0,1,7,2.0,8,0.7158536585365852,-0.7226041666666667,,,8,174.0,621.43,8,1,2,40,3305,8
10,2.0,00:32:19,58196.0,8,2,25,lob,0.0,1,8,1.0,9,-0.8390243902439024,1.5067708333333332,,,8,208.3,330.83,8,1,2,40,3305,8
10,3.0,00:32:21,58234.0,8,2,24,clear,1.0,0,9,1.0,8,0.7280487804878047,-1.2302604166666666,,,8,134.0,745.38,8,1,2,40,3305,8
10,4.0,00:32:22,58264.0,8,2,25,clear,1.0,0,8,1.0,8,-0.5256097560975609,1.3998958333333331,,,8,193.6,204.38,8,1,2,40,3305,8
10,5.0,00:32:23,58297.0,8,2,24,clear,1.0,0,8,1.0,6,1.1719512195121955,-1.3011979166666667,,,8,149.1,718.91,8,1,2,40,3305,8
10,6.0,00:32:24,58330.0,8,2,25,clear,1.0,0,6,1.0,3,1.4219512195121955,1.646770833333333,,,8,206.2,220.42,8,1,2,40,3305,8
10,7.0,00:32:25,58376.0,8,2,24,drop,0.0,0,3,2.0,6,1.1426829268292682,-0.5546875,,,3,298.4,781.87,8,1,2,40,3305,8
10,8.0,00:32:26,58401.0,8,2,25,net shot,0.0,1,6,2.0,10,-1.6841463414634146,0.2614062500000003,out,24.0,8,244.7,325.81,8,1,2,40,3305,8
11,1.0,00:32:38,58761.0,9,2,24,short service,0.0,1,7,2.0,7,-0.723170731707317,-0.5132291666666667,,,8,190.5,626.23,8,1,2,40,3306,16
11,2.0,00:32:39,58783.0,9,2,25,net shot,0.0,0,7,2.0,7,0.8134146341463413,0.2841666666666664,,,8,123.6,336.19,8,1,2,40,3306,16
11,3.0,00:32:40,58808.0,9,2,24,net shot,0.0,0,7,2.0,2,1.2060975609756095,-0.2016666666666668,,,7,216.4,543.79,8,1,2,40,3306,16
11,4.0,00:32:41,58837.0,9,2,25,lob,0.0,1,2,1.0,9,0.4451219512195122,1.5806250000000002,,,7,241.3,392.01,8,1,2,40,3306,16
11,5.0,00:32:43,58892.0,9,2,24,clear,0.0,0,9,1.0,3,-1.353658536585366,-1.5196875,,,9,202.6,767.89,8,1,2,40,3306,16
11,6.0,00:32:44,58924.0,9,2,25,clear,0.0,0,3,1.0,6,-1.4792682926829268,1.291875,,,5,96.8,207.97,8,1,2,40,3306,16
11,7.0,00:32:45,58953.0,9,2,24,drop,0.0,1,6,2.0,8,0.7999999999999999,-0.6738541666666666,,,6,66.2,713.56,8,1,2,40,3306,16
11,8.0,00:32:46,58982.0,9,2,25,lob,0.0,1,8,1.0,8,-0.7134146341463414,1.3201041666666669,,,8,224.4,316.43,8,1,2,40,3306,16
11,9.0,00:32:47,59012.0,9,2,24,smash,1.0,0,8,2.0,5,-1.2682926829268293,-1.2365104166666667,,,8,151.2,701.67,8,1,2,40,3306,16
11,10.0,00:32:47,59030.0,9,2,25,defensive shot,0.0,0,5,2.0,2,-1.3548780487804877,0.3571354166666669,,,8,120.0,252.66,8,1,2,40,3306,16
11,11.0,00:32:48,59056.0,9,2,24,net shot,0.0,1,2,2.0,1,-1.275609756097561,-0.3049479166666667,,,2,96.6,574.66,8,1,2,40,3306,16
11,12.0,00:32:49,59085.0,9,2,25,lob,0.0,0,1,1.0,6,-0.9780487804878047,1.457760416666667,,,1,98.9,414.68,7,1,2,40,3306,16
11,13.0,00:32:51,59140.0,9,2,24,clear,0.0,0,6,1.0,3,-1.123170731707317,-1.4625520833333334,,,4,98.8,769.58,8,1,2,40,3306,16
11,14.0,00:32:52,59170.0,9,2,25,smash,0.0,0,3,2.0,6,-1.3317073170731708,1.1008854166666666,,,9,110.2,183.16,8,1,2,40,3306,16
11,15.0,00:32:52,59187.0,9,2,24,defensive shot,0.0,1,6,2.0,1,-1.0975609756097562,-0.3960937500000001,,,8,175.9,662.64,9,1,2,40,3306,16
11,16.0,00:32:53,59216.0,9,2,25,net shot,0.0,0,1,2.0,1,-1.1585365853658536,-0.0130208333333333,not pass over the net,24.0,1,103.1,377.53,8,1,2,40,3306,16
12,1.0,00:33:08,59657.0,9,3,24,short service,0.0,1,7,2.0,7,0.2817073170731706,-0.5047395833333335,,,8,172.5,627.94,8,0,2,40,3307,6
12,2.0,00:33:09,59681.0,9,3,25,net shot,0.0,0,7,2.0,2,-1.223170731707317,0.2894270833333336,,,8,213.9,347.14,8,0,2,40,3307,6
12,3.0,00:33:10,59710.0,9,3,24,net shot,0.0,1,2,2.0,1,-1.2621951219512195,-0.2603645833333334,,,2,100.6,537.19,8,0,2,40,3307,6
12,4.0,00:33:11,59743.0,9,3,25,net shot,0.0,0,1,2.0,7,0.2414634146341464,0.1971875,,,1,102.0,408.23,7,0,2,40,3307,6
12,5.0,00:33:12,59767.0,9,3,24,net shot,0.0,0,7,2.0,7,0.897560975609756,-0.1789583333333334,,,7,152.1,549.58,7,0,2,40,3307,6
12,6.0,00:33:13,59791.0,9,3,25,net shot,0.0,1,7,2.0,1,1.079268292682927,0.2542187499999997,opponent's ball landed,25.0,7,213.0,409.59,7,0,2,40,3307,6
13,1.0,00:33:34,60433.0,10,3,25,long service,0.0,0,7,1.0,9,-0.5719512195121952,1.6631250000000002,,,8,186.0,264.89,8,1,2,40,3308,11
13,2.0,00:33:36,60492.0,10,3,24,clear,0.0,0,9,1.0,3,-1.35,-1.3758854166666663,,,9,119.5,781.22,8,1,2,40,3308,11
13,3.0,00:33:37,60520.0,10,3,25,drop,0.0,0,3,2.0,1,1.119512195121951,0.3413020833333332,,,3,88.5,194.41,8,1,2,40,3308,11
13,4.0,00:33:38,60553.0,10,3,24,push/rush,0.0,0,1,1.0,4,1.2756097560975612,-1.4865104166666665,,,7,245.5,585.94,8,1,2,40,3308,11
13,5.0,00:33:39,60586.0,10,3,25,smash,1.0,0,4,2.0,5,1.517073170731707,1.2415625,,,9,209.8,201.51,8,1,2,40,3308,11
13,6.0,00:33:40,60605.0,10,3,24,defensive shot,0.0,0,5,2.0,2,1.4609756097560975,-0.5202604166666666,,,8,250.6,699.78,9,1,2,40,3308,11
13,7.0,00:33:41,60636.0,10,3,25,push/rush,0.0,1,2,1.0,6,-1.119512195121951,1.335520833333333,,,6,268.3,335.06,8,1,2,40,3308,11
13,8.0,00:33:42,60668.0,10,3,24,clear,1.0,0,6,1.0,4,1.298780487804878,-1.3719791666666663,,,8,127.0,711.88,8,1,2,40,3308,11
13,9.0,00:33:43,60704.0,10,3,25,drop,1.0,0,4,2.0,1,1.4268292682926829,0.3976562500000001,,,8,210.5,231.0,8,1,2,40,3308,11
13,10.0,00:33:44,60739.0,10,3,24,net shot,0.0,0,1,2.0,2,1.242682926829268,-0.4494791666666667,,,1,266.2,566.72,8,1,2,40,3308,11
13,11.0,00:33:45,60775.0,10,3,25,net shot,0.0,1,2,2.0,7,-0.675609756097561,-0.06703125,not pass over the net,24.0,6,252.4,365.17,8,1,2,40,3308,11
15,1.0,00:35:09,63272.0,11,4,24,short service,0.0,1,7,2.0,8,0.6780487804878048,-0.7101562500000002,,,8,174.0,631.16,8,0,2,40,3310,5
15,2.0,00:35:09,63296.0,11,4,25,net shot,0.0,1,8,2.0,2,-0.8780487804878049,0.1502083333333332,,,8,209.4,335.52,8,0,2,40,3310,5
15,3.0,00:35:10,63322.0,11,4,24,push/rush,0.0,1,2,1.0,8,0.4731707317073172,-1.1205729166666667,,,7,149.6,560.31,8,0,2,40,3310,5
15,4.0,00:35:11,63346.0,11,4,25,defensive shot,0.0,1,8,2.0,2,-1.0402439024390244,0.3943229166666668,,,8,181.5,280.05,8,0,2,40,3310,5
15,5.0,00:35:12,63373.0,11,4,24,net shot,0.0,1,2,2.0,2,-1.2182926829268292,0.0904166666666667,not pass over the net,25.0,7,115.2,588.35,8,0,2,40,3310,5
16,1.0,00:35:27,63832.0,11,5,25,long service,0.0,0,7,1.0,9,0.852439024390244,1.6072395833333335,,,8,165.4,275.17,8,0,2,40,3311,7
16,2.0,00:35:29,63891.0,11,5,24,clear,0.0,0,9,1.0,6,0.9365853658536588,-1.2172916666666669,,,9,230.7,792.33,8,0,2,40,3311,7
16,3.0,00:35:30,63917.0,11,5,25,clear,1.0,0,6,1.0,6,-0.9341463414634146,1.3644270833333334,,,8,213.4,241.48,8,0,2,40,3311,7
16,4.0,00:35:31,63955.0,11,5,24,clear,1.0,0,6,1.0,9,-0.8329268292682926,-1.5071875,,,8,130.6,724.63,8,0,2,40,3311,7
16,5.0,00:35:33,63992.0,11,5,25,drop,0.0,0,9,2.0,6,-1.1097560975609757,0.6771354166666667,,,3,101.8,186.01,8,0,2,40,3311,7
16,6.0,00:35:33,64018.0,11,5,24,lob,0.0,1,6,1.0,9,-0.5304878048780488,-1.3790625,,,7,133.9,576.2,9,0,2,40,3311,7
16,7.0,00:35:35,64052.0,11,5,25,drop,0.0,0,9,2.0,2,-1.278048780487805,0.6333333333333334,opponent's ball landed,25.0,9,148.8,191.11,8,0,2,40,3311,7
17,1.0,00:35:58,64752.0,12,5,25,long service,0.0,0,7,1.0,4,-0.9829268292682928,1.6637500000000005,,,8,186.6,267.42,8,1,2,40,3312,5
17,2.0,00:36:00,64811.0,12,5,24,smash,0.0,0,4,2.0,5,-1.028048780487805,-1.08828125,,,4,99.2,785.14,8,1,2,40,3312,5
17,3.0,00:36:00,64828.0,12,5,25,defensive shot,0.0,0,5,2.0,7,0.5121951219512195,0.3904687500000001,,,8,112.6,255.29,8,1,2,40,3312,5
17,4.0,00:36:01,64857.0,12,5,24,net shot,0.0,0,7,2.0,1,-1.3158536585365854,-0.3954166666666667,,,7,190.5,589.65,8,1,2,40,3312,5
17,5.0,00:36:02,64886.0,12,5,25,lob,0.0,0,1,2.0,10,-1.8646341463414635,1.409375,out,24.0,7,115.8,390.73,8,1,2,40,3312,5
18,1.0,00:36:12,65189.0,13,5,24,short service,0.0,1,7,2.0,8,-0.545121951219512,-0.6571875,,,8,190.0,624.61,8,1,2,40,3313,9
18,2.0,00:36:13,65213.0,13,5,25,net shot,0.0,1,8,2.0,1,1.114634146341463,0.3699999999999998,,,8,123.8,343.2,8,1,2,40,3313,9
18,3.0,00:36:14,65243.0,13,5,24,lob,0.0,0,1,1.0,9,0.7573170731707316,-1.4989583333333334,,,7,239.5,547.27,8,1,2,40,3313,9
18,4.0,00:36:16,65283.0,13,5,25,clear,1.0,0,9,1.0,8,-0.528048780487805,1.207447916666667,,,9,211.7,201.49,8,1,2,40,3313,9
18,5.0,00:36:17,65312.0,13,5,24,clear,1.0,0,8,1.0,9,-0.574390243902439,-1.4647395833333334,,,8,169.6,682.4,8,1,2,40,3313,9
18,6.0,00:36:18,65358.0,13,5,25,drop,0.0,0,9,2.0,7,0.8926829268292682,0.6015104166666667,,,9,125.6,196.81,8,1,2,40,3313,9
18,7.0,00:36:19,65380.0,13,5,24,net shot,0.0,0,7,2.0,2,1.3280487804878045,-0.4497395833333334,,,8,226.7,607.98,8,1,2,40,3313,9
18,8.0,00:36:20,65414.0,13,5,25,lob,0.0,1,2,1.0,9,0.6634146341463415,1.5321354166666663,,,2,267.1,367.32,8,1,2,40,3313,9
18,9.0,00:36:22,65464.0,13,5,24,clear,0.0,0,9,2.0,3,-1.2292682926829268,-1.6234895833333336,opponent's ball landed,24.0,8,226.1,754.5,8,1,2,40,3313,9
25,1.0,00:38:27,69221.0,17,8,25,long service,0.0,0,7,1.0,9,0.7878048780487804,1.59375,,,8,161.0,272.69,8,1,2,40,3320,8
25,2.0,00:38:29,69278.0,17,8,24,clear,0.0,0,9,1.0,3,-1.047560975609756,-1.4197395833333335,,,9,237.5,788.49,8,1,2,40,3320,8
25,3.0,00:38:30,69313.0,17,8,25,clear,0.0,0,3,1.0,6,-1.3548780487804877,1.2618229166666666,,,9,114.0,199.65,8,1,2,40,3320,8
25,4.0,00:38:31,69344.0,17,8,24,smash,1.0,0,6,2.0,5,-1.1109756097560974,-1.0086458333333337,,,6,89.6,714.89,8,1,2,40,3320,8
25,5.0,00:38:31,69358.0,17,8,25,defensive shot,0.0,0,5,2.0,2,-1.2853658536585366,0.3473958333333335,,,8,119.9,247.49,6,1,2,40,3320,8
25,6.0,00:38:32,69385.0,17,8,24,net shot,0.0,1,2,2.0,7,-0.3182926829268292,-0.1753645833333334,,,2,93.0,593.58,8,1,2,40,3320,8
25,7.0,00:38:33,69412.0,17,8,25,lob,0.0,0,7,1.0,8,0.6853658536585364,0.8028124999999999,,,7,161.1,390.4,7,1,2,40,3320,8
25,8.0,00:38:34,69445.0,17,8,24,smash,0.0,0,8,2.0,8,-0.4548780487804879,-1.28109375,opponent's ball landed,24.0,8,194.0,656.37,8,1,2,40,3320,8
30,1.0,00:39:54,71846.0,20,10,24,long service,0.0,0,7,1.0,9,0.6731707317073169,-1.4408333333333332,,,8,169.1,650.25,8,1,2,40,3325,5
30,2.0,00:39:56,71902.0,20,10,25,smash,0.0,0,9,2.0,8,-0.4853658536585367,0.7367708333333335,,,9,239.0,181.97,8,1,2,40,3325,5
30,3.0,00:39:57,71921.0,20,10,24,defensive shot,0.0,1,8,2.0,9,-0.1365853658536584,-1.3947916666666669,,,8,200.8,637.44,8,1,2,40,3325,5
30,4.0,00:39:58,71941.0,20,10,25,defensive shot,0.0,0,9,2.0,2,-0.8853658536585365,0.4595833333333334,,,8,180.5,225.98,8,1,2,40,3325,5
30,5.0,00:39:59,71970.0,20,10,24,net shot,0.0,1,2,2.0,2,1.324390243902439,-0.3807291666666668,opponent's ball landed,24.0,7,126.6,574.5,8,1,2,40,3325,5
